comment,date_experience,review_score,timestamp,title,user_name
"So far, I have had a really positive encounter with ClickUp. It is a very feature-rich and user-friendly project management system that helps me stay organized and on track. The user interface is simple to use and I especially like that I can customize task views and generate custom fields. I also value being able to collaborate with my team in real-time and access project data quickly.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 8 mois,A Must-Have Tool for Project and Task Management: ClickUp,Bill Laurel
"We are now able to estimate and track time, which is very powerful to manage a software project!",Temps d'utilisation du logiciel : 6 à 12 mois,,il y a 4 ans,"ClickUp, perfect tool for startups",Megane
I use CU on my own. I would love that my company deploy CU.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,Eric Turiaf review,Eric
"I am really satisfied, a so cool software",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Good project collaborative Platform,Utilisateur vérifié
"My overall experience with ClickUp has been incredibly positive. I found it incredibly intuitive and easy to use, with a great user interface that makes it easy to learn and use. I was able to quickly create tasks, lists and projects, assign tasks to collaborators, and keep track of all my projects in one place.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 12 mois,Give it a try and see how user friendly it is,Juno
Business tracking software with a very nice interface. It can integrate with the most popular applications on the market.,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,ClickUp Review,İbrahim
I am using ClickUP for all my projects at university. I see it significantly effective to manage tasks and really want my small company to install it but they said to consider. I also use it for personal purposes to create mutual projects with my partners.,Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,A good way to manage group and individual projects more effectively,Tenny
I manage my house renovation.,Temps d'utilisation du logiciel : 6 à 12 mois,,il y a 4 ans,Always improving,Gregory
"I am a solo founder working on very different products. Some of them include external writers, others include the dev and maintenance of several microservices. I am happy to have found a place from which I can manage them all.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 5 ans,Productivity platform that actually makes you productive!,Lazhar
Best time tracker to come across with project progress.Valuable tool with task collaboration.Edit and create task while online.,Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,I so delighted for quick invoicing on our projects.,anuradha
"Happy with my experience on ClickUp, will definitely continue to use them for my bigger projects.",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",il y a 2 ans,A great tool for those managing projects over a long period of time,Joshua
It helps me keep track of my freelancing tasks and deadlines. But I can also easily separate or color code private and work tasks.,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Adds a visual to my tasking,Sebastian
ClickUp offre une expérience de gestion de projet polyvalente avec une riche gamme de fonctionnalités et une interface utilisateur conviviale.,Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",il y a 9 mois,logiciel de gestion de projet complet,Lekmane
"Selon mon expérience, ClickUp a permis dans l'environment où je travaille de voir le flux de travail de toutes les équipes ainsi que les tâches et activités.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Clickup - Suivi des tâches et des projets,Utilisateur vérifié
"Clickup est un outil de collaboration et de gestion de projet basé sur le cloud computing, adapté aux entreprises de toutes tailles et de tous secteurs d'activité. Il donne un coup de pouce à la productivité et permet aux équipes de suivre leurs activités de manière efficace.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Un bon outil pour utiliser avec la method AGILE,Utilisateur vérifié
j avance d une manière positif grâce à ce logiciel mon cliquez en haut es mon PDG actif,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,cliquez en haut bon miel,mbimbe dalle
je me sers que de la partie tâche pas des autres options,Temps d'utilisation du logiciel : Essai gratuit,"5,0",il y a 2 ans,simplicité de mise en oeuvre,Pascal
Permets d'attribuer des projets aux personnes concernées ainsi que de suivre l'evolution des projets avec plusieurs equipes dessus.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 5 mois,Tres bon outil pratique pour gestion de taches,Camille
"Personnellement, CLICK UP est plutôt adapté aux internautes confirmés. Les entreprises innovantes et les freelances aguerris en tireront profit grâce à leur expérience . Assez Difficile. 7/10.",Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,La Plateforme tout en 1 pour les particuliers et les PME,jean claude
Nous l'utilisons au quotidien pour notre gestion de projet dans l'équipe marketing,Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",l’année dernière,Notre indispensable au quotidien !,Anissa
"Simple way to see who is doing what. Also easy to request someone for a specific task. Everyone sees resource availability, so arbitration is faster.",Temps d'utilisation du logiciel : 6 à 12 mois,"3,0",il y a 4 ans,"Good tool, but need some improvements",Frederic
"So far, I have had a really positive encounter with ClickUp. It is a very feature-rich and user-friendly project management system that helps me stay organized and on track. The user interface is simple to use and I especially like that I can customize task views and generate custom fields. I also value being able to collaborate with my team in real-time and access project data quickly.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 8 mois,A Must-Have Tool for Project and Task Management: ClickUp,Bill Laurel
"We are now able to estimate and track time, which is very powerful to manage a software project!",Temps d'utilisation du logiciel : 6 à 12 mois,,il y a 4 ans,"ClickUp, perfect tool for startups",Megane
I use CU on my own. I would love that my company deploy CU.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,Eric Turiaf review,Eric
"I am really satisfied, a so cool software",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Good project collaborative Platform,Utilisateur vérifié
"My overall experience with ClickUp has been incredibly positive. I found it incredibly intuitive and easy to use, with a great user interface that makes it easy to learn and use. I was able to quickly create tasks, lists and projects, assign tasks to collaborators, and keep track of all my projects in one place.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 12 mois,Give it a try and see how user friendly it is,Juno
Business tracking software with a very nice interface. It can integrate with the most popular applications on the market.,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,ClickUp Review,İbrahim
I am using ClickUP for all my projects at university. I see it significantly effective to manage tasks and really want my small company to install it but they said to consider. I also use it for personal purposes to create mutual projects with my partners.,Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,A good way to manage group and individual projects more effectively,Tenny
I manage my house renovation.,Temps d'utilisation du logiciel : 6 à 12 mois,,il y a 4 ans,Always improving,Gregory
"I am a solo founder working on very different products. Some of them include external writers, others include the dev and maintenance of several microservices. I am happy to have found a place from which I can manage them all.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 5 ans,Productivity platform that actually makes you productive!,Lazhar
Best time tracker to come across with project progress.Valuable tool with task collaboration.Edit and create task while online.,Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,I so delighted for quick invoicing on our projects.,anuradha
"Happy with my experience on ClickUp, will definitely continue to use them for my bigger projects.",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",il y a 2 ans,A great tool for those managing projects over a long period of time,Joshua
It helps me keep track of my freelancing tasks and deadlines. But I can also easily separate or color code private and work tasks.,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Adds a visual to my tasking,Sebastian
ClickUp offre une expérience de gestion de projet polyvalente avec une riche gamme de fonctionnalités et une interface utilisateur conviviale.,Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",il y a 9 mois,logiciel de gestion de projet complet,Lekmane
"Selon mon expérience, ClickUp a permis dans l'environment où je travaille de voir le flux de travail de toutes les équipes ainsi que les tâches et activités.",Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,Clickup - Suivi des tâches et des projets,Utilisateur vérifié
"Clickup est un outil de collaboration et de gestion de projet basé sur le cloud computing, adapté aux entreprises de toutes tailles et de tous secteurs d'activité. Il donne un coup de pouce à la productivité et permet aux équipes de suivre leurs activités de manière efficace.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Un bon outil pour utiliser avec la method AGILE,Utilisateur vérifié
j avance d une manière positif grâce à ce logiciel mon cliquez en haut es mon PDG actif,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,cliquez en haut bon miel,mbimbe dalle
je me sers que de la partie tâche pas des autres options,Temps d'utilisation du logiciel : Essai gratuit,"5,0",il y a 2 ans,simplicité de mise en oeuvre,Pascal
Permets d'attribuer des projets aux personnes concernées ainsi que de suivre l'evolution des projets avec plusieurs equipes dessus.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 5 mois,Tres bon outil pratique pour gestion de taches,Camille
"Personnellement, CLICK UP est plutôt adapté aux internautes confirmés. Les entreprises innovantes et les freelances aguerris en tireront profit grâce à leur expérience . Assez Difficile. 7/10.",Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,La Plateforme tout en 1 pour les particuliers et les PME,jean claude
Nous l'utilisons au quotidien pour notre gestion de projet dans l'équipe marketing,Temps d'utilisation du logiciel : 1 à 5 mois,"5,0",l’année dernière,Notre indispensable au quotidien !,Anissa
"Simple way to see who is doing what. Also easy to request someone for a specific task. Everyone sees resource availability, so arbitration is faster.",Temps d'utilisation du logiciel : 6 à 12 mois,"3,0",il y a 4 ans,"Good tool, but need some improvements",Frederic
"So far, I have had a really positive encounter with ClickUp. It is a very feature-rich and user-friendly project management system that helps me stay organized and on track. The user interface is simple to use and I especially like that I can customize task views and generate custom fields. I also value being able to collaborate with my team in real-time and access project data quickly.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 8 mois,A Must-Have Tool for Project and Task Management: ClickUp,Bill Laurel
"We are now able to estimate and track time, which is very powerful to manage a software project!",Temps d'utilisation du logiciel : 6 à 12 mois,,il y a 4 ans,"ClickUp, perfect tool for startups",Megane
I use CU on my own. I would love that my company deploy CU.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,Eric Turiaf review,Eric
"I am really satisfied, a so cool software",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Good project collaborative Platform,Utilisateur vérifié
"My overall experience with ClickUp has been incredibly positive. I found it incredibly intuitive and easy to use, with a great user interface that makes it easy to learn and use. I was able to quickly create tasks, lists and projects, assign tasks to collaborators, and keep track of all my projects in one place.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 12 mois,Give it a try and see how user friendly it is,Juno
Business tracking software with a very nice interface. It can integrate with the most popular applications on the market.,Temps d'utilisation du logiciel : plus d'un an,"5,0",l’année dernière,ClickUp Review,İbrahim
I am using ClickUP for all my projects at university. I see it significantly effective to manage tasks and really want my small company to install it but they said to consider. I also use it for personal purposes to create mutual projects with my partners.,Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,A good way to manage group and individual projects more effectively,Tenny
I manage my house renovation.,Temps d'utilisation du logiciel : 6 à 12 mois,,il y a 4 ans,Always improving,Gregory
"I am a solo founder working on very different products. Some of them include external writers, others include the dev and maintenance of several microservices. I am happy to have found a place from which I can manage them all.",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 5 ans,Productivity platform that actually makes you productive!,Lazhar
Best time tracker to come across with project progress.Valuable tool with task collaboration.Edit and create task while online.,Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,I so delighted for quick invoicing on our projects.,anuradha
"Happy with my experience on ClickUp, will definitely continue to use them for my bigger projects.",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",il y a 2 ans,A great tool for those managing projects over a long period of time,Joshua
It helps me keep track of my freelancing tasks and deadlines. But I can also easily separate or color code private and work tasks.,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Adds a visual to my tasking,Sebastian
Je recommanderais certainement Freshdesk à tous ceux qui recherchent un système de billetterie fiable et rentable.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 9 mois,Mon expérience avec Freshdesk,Nassima
"Dans l'ensemble, je suis content de travailler avec freshdesk qui me permet de bien gérer mes tickets au quotidien.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Outil de ticketing complet,Alexandro
"Important gain de temps et surtout une meilleure gestion des demandes des clients.Rappels, alerte.. Une très bonne solution de gestion des incidents",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 11 mois,Freshdesk,Delphine
"FRESHDESK est un bon logiciel d'assistance, mais ses tarifs sont élevés. Une note de 7,8/10 lui correspond.",Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,Le Service d'Assistance et de Communication en 2022,jean claude
j'utilise quotidiennement ce logiciel dans mon travail au bureau à la fac où je bosse,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 10 mois,Logiciel du futur,Rosa
"Freshdesk is a robust helpdesk platform, which offers all the key helpdesk features. We have a partner who uses Freshdesk. We asked them for their feedback. They told us that they were happy with the solution and it matched their requirements, even with the Free edition. In 2015, we were looking for a helpdesk platform, because our internal solution was outdated and our budget was tight. We look at the solutions available on the market. After a very quick try we were convinced about Freshdesk: it was adopted! The Free edition (Sprout) offered us everything we needed and it was so user friendly! Freshdesk helps us to save time and money as it automates the support ticket management process: customized support rules, automatic email notification, tickets queue management That's perfect for us and for our customers who use it for submitting support ticket.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 ans,Freshdesk makes support easier and at a very attractive price,Sandrine
"All in all, I would say this application will worth the money if you’re in a regular company with normal requirements not complicated customization.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 9 mois,Great ITSM product for most of companies,Utilisateur vérifié
It has been great using Freshdesk. I love the bot that fetches FAQs on the solutions page,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,The Best Support Tool Yet,Magnus
"Very good experience since several years, with 10 agents now and more than 10k tickets solved",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 4 ans,Good tools for ticketing,Mathieu
"We use FD as our mail software, also we use connexion with other soft (slack, Aircall...)",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,"Neutral, I miss a few features",SABRINA
"We use for enhancing perfomance of our support teams, internal and external. All our team members love Freshdesk.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,Amazing customer support Saas solution,Karim
Evaluating feedback from customers we make sales to is vital for the sustainability of our business. And this software has been our biggest helper in this regard.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 11 mois,My opinion to Freshdesk,Petek
Je recommanderais certainement Freshdesk à tous ceux qui recherchent un système de billetterie fiable et rentable.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 9 mois,Mon expérience avec Freshdesk,Nassima
"Dans l'ensemble, je suis content de travailler avec freshdesk qui me permet de bien gérer mes tickets au quotidien.",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,Outil de ticketing complet,Alexandro
"Important gain de temps et surtout une meilleure gestion des demandes des clients.Rappels, alerte.. Une très bonne solution de gestion des incidents",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 11 mois,Freshdesk,Delphine
"FRESHDESK est un bon logiciel d'assistance, mais ses tarifs sont élevés. Une note de 7,8/10 lui correspond.",Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,Le Service d'Assistance et de Communication en 2022,jean claude
j'utilise quotidiennement ce logiciel dans mon travail au bureau à la fac où je bosse,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 10 mois,Logiciel du futur,Rosa
"Freshdesk is a robust helpdesk platform, which offers all the key helpdesk features. We have a partner who uses Freshdesk. We asked them for their feedback. They told us that they were happy with the solution and it matched their requirements, even with the Free edition. In 2015, we were looking for a helpdesk platform, because our internal solution was outdated and our budget was tight. We look at the solutions available on the market. After a very quick try we were convinced about Freshdesk: it was adopted! The Free edition (Sprout) offered us everything we needed and it was so user friendly! Freshdesk helps us to save time and money as it automates the support ticket management process: customized support rules, automatic email notification, tickets queue management That's perfect for us and for our customers who use it for submitting support ticket.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 ans,Freshdesk makes support easier and at a very attractive price,Sandrine
"All in all, I would say this application will worth the money if you’re in a regular company with normal requirements not complicated customization.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 9 mois,Great ITSM product for most of companies,Utilisateur vérifié
It has been great using Freshdesk. I love the bot that fetches FAQs on the solutions page,Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,The Best Support Tool Yet,Magnus
"Very good experience since several years, with 10 agents now and more than 10k tickets solved",Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 4 ans,Good tools for ticketing,Mathieu
"We use FD as our mail software, also we use connexion with other soft (slack, Aircall...)",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,"Neutral, I miss a few features",SABRINA
"We use for enhancing perfomance of our support teams, internal and external. All our team members love Freshdesk.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,Amazing customer support Saas solution,Karim
Evaluating feedback from customers we make sales to is vital for the sustainability of our business. And this software has been our biggest helper in this regard.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 11 mois,My opinion to Freshdesk,Petek
